id,atom1,atom2,bond_type
108,25,33,1
108,26,8,1
108,26,16,2
108,26,34,1
108,27,21,1
108,27,29,1
108,27,37,2
108,28,22,1
108,28,30,1
108,28,38,2
108,29,11,1
108,29,27,1
108,29,35,2
108,30,12,1
108,30,28,1
108,30,36,2
108,31,23,1
108,31,45,1
108,31,49,2
108,32,24,1
108,32,46,1
108,32,50,2
108,33,25,1
108,33,47,1
108,33,51,2
108,34,26,1
108,34,48,1
108,34,52,2
108,35,29,2
108,35,41,1
108,35,43,1
108,36,30,2
108,36,42,1
108,36,44,1
108,37,27,2
108,37,39,1
108,38,28,2
108,38,40,1
108,39,37,1
108,39,43,2
108,39,53,1
108,40,38,1
108,40,44,2
108,40,54,1
108,41,35,1
108,41,63,1
108,41,64,1
108,42,36,1
108,42,65,1
108,42,66,1
108,43,35,1
108,43,39,2
108,44,36,1
108,44,40,2
108,45,17,1
108,45,31,1
108,45,55,2
108,46,18,1
108,46,32,1
108,46,56,2
108,47,19,1
108,47,33,1
108,47,57,2
108,48,20,1
108,48,34,1
108,48,58,2
108,49,31,2
108,49,59,1
108,50,32,2
108,50,60,1
108,51,33,2
108,51,61,1
108,52,34,2
108,52,62,1
108,53,39,1
108,53,79,1
108,53,80,1
108,54,40,1
108,54,81,1
108,54,82,1
108,55,45,2
108,55,67,1
108,55,71,1
108,56,46,2
108,56,68,1
108,56,72,1
108,57,47,2
108,57,69,1
108,57,73,1
108,58,48,2
108,58,70,1
108,58,74,1
108,59,49,1
108,59,67,2
108,59,75,1
108,60,50,1
108,60,68,2
108,60,76,1
108,61,51,1
108,61,69,2
108,61,77,1
108,62,52,1
108,62,70,2
108,62,78,1
108,63,41,1
108,64,41,1
108,65,42,1
108,66,42,1
108,67,55,1
108,67,59,2
108,68,56,1
108,68,60,2
108,69,57,1
108,69,61,2
108,70,58,1
108,70,62,2
108,71,55,1
108,71,83,1
108,71,84,1
108,72,56,1
108,72,85,1
108,72,86,1
108,73,57,1
108,73,87,1
108,73,88,1
108,74,58,1
108,74,89,1
108,74,90,1
108,75,59,1
108,75,91,1
108,75,92,1
108,76,60,1
108,76,93,1
108,76,94,1
108,77,61,1
108,77,95,1
108,77,96,1
108,78,62,1
108,78,97,1
108,78,98,1
108,79,53,1
108,80,53,1
108,81,54,1
108,82,54,1
108,83,71,1
108,84,71,1
108,85,72,1
108,86,72,1
108,87,73,1
108,88,73,1
108,89,74,1
108,90,74,1
108,91,75,1
108,92,75,1
108,93,76,1
108,94,76,1
108,95,77,1
108,96,77,1
108,97,78,1
108,98,78,1
109,1,19,1
109,1,20,1
109,2,18,2
109,3,20,2
109,4,21,2
109,5,26,1
109,6,32,1
109,6,39,1
109,7,29,2
109,8,14,1
109,9,14,2
109,10,13,1
109,10,17,1
109,11,21,1
109,11,23,1
109,12,25,1
109,12,34,2
109,12,35,1
109,13,10,1
109,13,29,1
109,14,8,1
109,14,9,2
109,14,28,1
109,15,17,2
109,15,18,1
109,15,20,1
109,16,18,1
109,16,19,2
109,16,22,1
109,17,10,1
109,17,15,2
109,17,21,1
109,18,2,2
109,18,15,1
109,18,16,1
109,19,1,1
109,19,16,2
109,19,24,1
109,20,1,1
109,20,3,2
109,20,15,1
109,21,4,2
109,21,11,1
109,21,17,1
109,22,16,1
109,22,27,2
109,23,11,1
109,23,28,2
109,23,30,1
109,24,19,1
109,24,26,2
109,25,12,1
109,25,29,1
109,26,5,1
109,26,24,2
109,26,27,1
109,27,22,2
109,27,26,1
109,28,14,1
109,28,23,2
109,28,31,1
109,29,7,2
109,29,13,1
109,29,25,1
109,30,23,1
109,30,33,2
109,31,28,1
109,31,32,2
109,32,6,1
109,32,31,2
109,32,33,1
109,33,30,2
109,33,32,1
109,34,12,2
109,34,36,1
109,35,12,1
109,35,37,2
109,36,34,1
109,36,38,2
109,37,35,2
109,37,38,1
109,38,36,2
109,38,37,1
109,39,6,1
110,2,14,2
110,3,15,2
110,4,16,2
110,5,17,2
110,6,18,2
110,7,19,2
110,8,20,1
110,9,21,1
110,10,22,1
110,11,23,1
110,12,24,1
110,13,25,1
110,14,2,2
110,14,26,1
110,14,32,1
110,15,3,2
110,15,27,1
110,15,33,1
110,16,4,2
110,16,28,1
110,16,34,1
110,17,5,2
110,17,29,1
110,17,35,1
110,18,6,2
110,18,30,1
110,18,36,1
110,19,7,2
110,19,31,1
110,19,37,1
110,20,8,1
110,20,26,2
110,20,50,1
110,21,9,1
110,21,27,2
110,21,51,1
110,22,10,1
110,22,28,2
110,22,52,1
110,23,11,1
110,23,29,2
110,23,53,1
110,24,12,1
110,24,30,2
110,24,54,1
110,25,13,1
110,25,31,2
110,25,55,1
110,26,14,1
110,26,20,2
110,27,15,1
110,27,21,2
110,28,16,1
110,28,22,2
110,29,17,1
110,29,23,2
110,30,18,1
110,30,24,2
110,31,19,1
110,31,25,2
110,32,14,1
110,32,38,1
110,33,15,1
110,33,39,1
110,34,16,1
110,34,40,1
110,35,17,1
110,35,41,1
110,36,18,1
110,36,42,1
110,37,19,1
110,37,43,1
110,38,32,1
110,38,44,1
110,39,33,1
110,39,45,1
110,40,34,1
110,40,46,1
110,41,35,1
110,41,47,1
110,42,36,1
110,42,48,1
110,43,37,1
110,43,49,1
110,44,38,1
110,44,47,1
110,45,39,1
110,45,48,1
110,46,40,1
110,46,49,1
110,47,41,1
110,47,44,1
110,48,42,1
110,48,45,1
110,49,43,1
110,49,46,1
110,50,20,1
110,50,56,2
110,50,62,1
110,51,21,1
110,51,57,2
110,51,63,1
110,52,22,1
110,52,58,2
110,52,64,1
110,53,23,1
110,53,59,2
110,53,65,1
110,54,24,1
110,54,60,2
110,54,66,1
110,55,25,1
110,55,61,2
110,55,67,1
110,56,50,2
110,56,68,1
110,57,51,2
110,57,69,1
110,58,52,2
110,58,70,1
110,59,53,2
110,59,71,1
110,60,54,2
110,60,72,1
110,61,55,2
110,61,73,1
110,62,50,1
110,62,74,2
110,63,51,1
110,63,75,2
110,64,52,1
110,64,76,2
110,65,53,1
110,65,77,2
110,66,54,1
110,66,78,2
110,67,55,1
110,67,79,2
110,68,56,1
110,68,80,2
110,69,57,1
110,69,81,2
110,70,58,1
110,70,82,2
110,71,59,1
110,71,83,2
110,72,60,1
110,72,84,2
110,73,61,1
110,73,85,2
110,74,62,2
110,74,80,1
110,75,63,2
110,75,81,1
110,76,64,2
110,76,82,1
110,77,65,2
110,77,83,1
110,78,66,2
110,78,84,1
110,79,67,2
110,79,85,1
110,80,68,2
110,80,74,1
110,81,69,2
110,81,75,1
110,82,70,2
110,82,76,1
110,83,71,2
110,83,77,1
110,84,72,2
110,84,78,1
110,85,73,2
110,85,79,1
111,1,7,2
111,2,8,2
111,3,9,2
111,4,10,2
111,5,11,2
111,6,12,2
111,7,1,2
111,7,13,1
111,7,16,1
111,8,2,2
111,8,14,1
111,8,17,1
111,9,3,2
111,9,15,1
111,9,18,1
111,10,4,2
111,10,15,1
111,10,19,1
111,11,5,2
111,11,14,1
111,11,20,1
111,12,6,2
111,12,13,1
111,12,21,1
111,13,7,1
111,13,12,1
111,14,8,1
111,14,11,1
111,15,9,1
111,15,10,1
111,16,7,1
111,16,22,2
111,16,25,1
111,17,8,1
111,17,23,2
111,17,26,1
111,18,9,1
111,18,24,2
111,18,27,1
111,19,10,1
111,20,11,1
111,21,12,1
111,22,16,2
111,22,28,1
111,23,17,2
111,23,29,1
111,24,18,2
111,24,30,1
111,25,16,1
111,25,31,2
111,26,17,1
111,26,32,2
111,27,18,1
111,27,33,2
111,28,22,1
111,28,34,2
111,29,23,1
111,29,35,2
111,30,24,1
111,30,36,2
111,31,25,2
111,31,34,1
111,32,26,2
111,32,35,1
111,33,27,2
111,33,36,1
111,34,28,2
111,34,31,1
111,35,29,2
111,35,32,1
111,36,30,2
111,36,33,1
112,2,14,2
112,3,15,2
112,4,16,2
112,5,17,2
112,6,18,2
112,7,19,2
112,8,20,2
112,9,21,2
112,10,26,1
112,11,27,1
112,12,28,1
112,13,29,1
112,14,2,2
112,14,22,1
112,14,30,1
112,15,3,2
112,15,22,1
112,15,31,1
112,16,4,2
112,16,23,1
112,16,32,1
112,17,5,2
112,17,23,1
112,17,33,1
112,18,6,2
112,18,24,1
112,18,34,1
112,19,7,2
112,19,25,1
112,19,35,1
112,20,8,2
112,20,25,1
112,20,36,1
112,21,9,2
112,21,24,1
112,21,37,1
112,22,14,1
112,22,15,1
112,23,16,1
112,23,17,1
112,24,18,1
112,24,21,1
112,25,19,1
112,25,20,1
112,26,10,1
112,26,38,2
112,26,42,1
112,27,11,1
112,27,39,2
112,27,43,1
112,28,12,1
112,28,40,2
112,28,44,1
112,29,13,1
112,29,41,2
112,29,45,1
112,30,14,1
112,30,58,2
112,30,66,1
112,31,15,1
112,31,59,2
112,31,67,1
112,32,16,1
112,32,60,2
112,32,68,1
112,33,17,1
112,33,61,2
112,33,69,1
112,34,18,1
112,34,62,2
112,34,70,1
112,35,19,1
112,35,63,2
112,35,71,1
112,36,20,1
112,36,64,2
112,36,72,1
112,37,21,1
112,37,65,2
112,37,73,1
112,38,26,2
112,38,50,1
112,39,27,2
112,39,51,1
112,40,28,2
112,40,52,1
112,41,29,2
112,41,53,1
112,42,26,1
112,42,54,2
112,43,27,1
112,43,55,2
112,44,28,1
112,44,56,2
112,45,29,1
112,45,57,2
112,46,50,2
112,46,54,1
112,46,74,1
112,47,51,2
112,47,55,1
112,47,75,1
112,48,52,2
112,48,56,1
112,48,76,1
112,49,53,2
112,49,57,1
112,49,77,1
112,50,38,1
112,50,46,2
112,51,39,1
112,51,47,2
112,52,40,1
112,52,48,2
112,53,41,1
112,53,49,2
112,54,42,2
112,54,46,1
112,55,43,2
112,55,47,1
112,56,44,2
112,56,48,1
112,57,45,2
112,57,49,1
112,58,30,2
112,58,78,1
112,59,31,2
112,59,79,1
112,60,32,2
112,60,80,1
112,61,33,2
112,61,81,1
112,62,34,2
112,62,82,1
112,63,35,2
112,63,83,1
112,64,36,2
112,64,84,1
112,65,37,2
112,65,85,1
112,66,30,1
112,66,86,2
112,67,31,1
112,67,87,2
112,68,32,1
112,68,88,2
112,69,33,1
112,69,89,2
112,70,34,1
112,70,90,2
112,71,35,1
112,71,91,2
112,72,36,1
112,72,92,2
112,73,37,1
112,73,93,2
112,74,46,1
112,74,76,2
112,74,94,1
112,75,47,1
112,75,77,2
112,75,95,1
112,76,48,1
112,76,74,2
112,76,96,1
112,77,49,1
112,77,75,2
112,77,97,1
112,78,58,1
112,78,98,2
112,79,59,1
112,79,99,2
112,80,60,1
112,80,100,2
112,81,61,1
112,81,101,2
112,82,62,1
112,82,102,2
112,83,63,1
112,83,103,2
112,84,64,1
112,84,104,2
112,85,65,1
112,85,105,2
112,86,66,2
112,86,98,1
112,87,67,2
112,87,99,1
112,88,68,2
112,88,100,1
112,89,69,2
112,89,101,1
112,90,70,2
112,90,102,1
112,91,71,2
112,91,103,1
112,92,72,2
112,92,104,1
112,93,73,2
112,93,105,1
112,94,74,1
112,94,106,1
112,95,75,1
112,95,107,1
112,96,76,1
112,96,108,1
112,97,77,1
112,97,109,1
112,98,78,2
112,98,86,1
112,99,79,2
112,99,87,1
112,100,80,2
112,100,88,1
112,101,81,2
112,101,89,1
112,102,82,2
112,102,90,1
112,103,83,2
112,103,91,1
112,104,84,2
112,104,92,1
112,105,85,2
112,105,93,1
112,106,94,1
112,107,95,1
112,108,96,1
112,109,97,1
113,1,9,2
113,2,10,2
113,3,11,2
113,4,12,2
113,5,15,1
113,6,16,1
113,7,73,1
113,8,74,1
113,9,1,2
113,9,13,1
113,9,17,1
113,10,2,2
113,10,14,1
113,10,18,1
113,11,3,2
113,11,14,1
113,11,19,1
113,12,4,2
113,12,13,1
113,12,20,1
113,13,9,1
113,13,12,1
113,14,10,1
113,14,11,1
113,15,5,1
113,15,21,2
113,15,23,1
113,16,6,1
113,16,22,2
113,16,24,1
113,17,9,1
113,17,25,2
113,17,29,1
113,18,10,1
113,18,26,2
113,18,30,1
113,19,11,1
113,19,27,2
113,19,31,1
113,20,12,1
113,20,28,2
113,20,32,1
113,21,15,2
113,21,33,1
113,22,16,2
113,22,34,1
113,23,15,1
113,23,35,2
113,24,16,1
113,24,36,2
113,25,17,2
113,25,39,1
113,26,18,2
113,26,40,1
113,27,19,2
113,27,41,1
113,28,20,2
113,28,42,1
113,29,17,1
113,29,43,2
113,30,18,1
113,30,44,2
113,31,19,1
113,31,45,2
113,32,20,1
113,32,46,2
113,33,21,1
113,33,37,2
113,34,22,1
113,34,38,2
113,35,23,2
113,35,37,1
113,36,24,2
113,36,38,1
113,37,33,2
113,37,35,1
113,37,47,1
113,38,34,2
113,38,36,1
113,38,48,1
113,39,25,1
113,39,49,2
113,40,26,1
113,40,50,2
113,41,27,1
113,41,51,2
113,42,28,1
113,42,52,2
113,43,29,2
113,43,49,1
113,44,30,2
113,44,50,1
113,45,31,2
113,45,51,1
113,46,32,2
113,46,52,1
113,47,37,1
113,47,53,1
113,47,55,2
113,48,38,1
113,48,54,1
113,48,56,2
113,49,39,2
113,49,43,1
113,50,40,2
113,50,44,1
113,51,41,2
113,51,45,1
113,52,42,2
113,52,46,1
113,53,47,1
113,53,59,1
113,54,48,1
113,54,60,1
113,55,47,2
113,55,57,1
113,55,61,1
113,56,48,2
113,56,58,1
113,56,62,1
113,57,55,1
113,57,63,1
113,58,56,1
113,58,64,1
113,59,53,1
113,60,54,1
113,61,55,1
113,61,65,2
113,61,67,1
113,62,56,1
113,62,66,2
113,62,68,1
113,63,57,1
113,64,58,1
113,65,61,2
113,65,69,1
113,66,62,2
113,66,70,1
113,67,61,1
113,67,71,2
113,68,62,1
113,68,72,2
113,69,65,1
113,69,73,2
113,70,66,1
113,70,74,2
113,71,67,2
113,71,73,1
113,72,68,2
113,72,74,1
113,73,7,1
113,73,69,2
113,73,71,1
113,74,8,1
113,74,70,2
113,74,72,1
114,2,10,2
114,3,11,2
114,4,12,2
114,5,13,2
114,6,16,1
114,7,17,1
114,8,34,1
114,8,42,1
114,8,43,1
114,9,35,1
114,9,44,1
114,9,45,1
114,10,2,2
114,10,14,1
114,10,18,1
114,11,3,2
114,11,15,1
114,11,19,1
114,12,4,2
114,12,15,1
114,12,20,1
114,13,5,2
114,13,14,1
114,13,21,1
114,14,10,1
114,14,13,1
114,15,11,1
114,15,12,1
114,16,6,1
114,16,22,2
114,16,24,1
114,17,7,1
114,17,23,2
114,17,25,1
114,18,10,1
114,18,26,2
114,18,28,1
114,19,11,1
114,19,27,2
114,19,29,1
114,20,12,1
114,21,13,1
114,22,16,2
114,22,30,1
114,23,17,2
114,23,31,1
114,24,16,1
114,24,32,2
114,25,17,1
114,25,33,2
114,26,18,2
114,26,36,1
114,27,19,2
114,27,37,1
114,28,18,1
114,28,38,2
114,29,19,1
114,29,39,2
114,30,22,1
114,30,34,2
114,31,23,1
114,31,35,2
114,32,24,2
114,32,34,1
114,33,25,2
114,33,35,1
114,34,8,1
114,34,30,2
114,34,32,1
114,35,9,1
114,35,31,2
114,35,33,1
114,36,26,1
114,36,40,2
114,37,27,1
114,37,41,2
114,38,28,2
114,38,40,1
114,39,29,2
114,39,41,1
114,40,36,2
114,40,38,1
114,41,37,2
114,41,39,1
114,42,8,1
114,43,8,1
114,44,9,1
114,45,9,1
115,1,10,2
115,2,11,2
115,3,12,2
115,4,13,2
115,5,14,1
115,6,15,1
115,7,24,1
115,8,26,2
115,9,33,2
115,10,1,2
115,10,16,1
115,10,18,1
115,11,2,2
115,11,17,1
115,11,19,1
115,12,3,2
115,12,17,1
115,12,20,1
115,13,4,2
115,13,16,1
115,13,21,1
115,14,5,1
115,14,23,1
115,15,6,1
115,15,22,1
115,15,24,2
115,16,10,1
115,16,13,1
115,17,11,1
115,17,12,1
115,18,10,1
115,18,28,2
115,18,30,1
115,19,11,1
115,19,29,2
115,19,31,1
115,20,12,1
115,21,13,1
115,22,15,1
115,22,25,2
115,22,26,1
115,23,14,1
115,24,7,1
115,24,15,2
115,24,27,1
115,25,22,2
115,25,32,1
115,25,33,1
115,26,8,2
115,26,22,1
115,26,34,1
115,27,24,1
115,27,32,2
115,28,18,2
115,28,36,1
115,29,19,2
115,29,37,1
115,30,18,1
115,30,38,2
115,31,19,1
115,31,39,2
115,32,25,1
115,32,27,2
115,33,9,2
115,33,25,1
115,33,35,1
115,34,26,1
115,34,35,1
115,34,42,2
115,35,33,1
115,35,34,1
115,35,43,2
115,36,28,1
115,36,40,2
115,37,29,1
115,37,41,2
115,38,30,2
115,38,40,1
115,39,31,2
115,39,41,1
115,40,36,2
115,40,38,1
115,41,37,2
115,41,39,1
115,42,34,2
115,42,44,1
115,43,35,2
115,43,45,1
115,44,42,1
115,44,45,2
115,45,43,1
115,45,44,2
116,1,33,1
116,2,34,1
116,3,9,2
116,4,10,2
116,5,11,2
116,6,12,2
116,7,15,1
116,8,16,1
116,9,3,2
116,9,13,1
116,9,17,1
116,10,4,2
116,10,14,1
116,10,18,1
116,11,5,2
116,11,14,1
116,11,19,1
116,12,6,2
116,12,13,1
116,12,20,1
116,13,9,1
116,13,12,1
116,14,10,1
116,14,11,1
116,15,7,1
116,15,21,2
116,15,23,1
116,16,8,1
116,16,22,2
116,16,24,1
116,17,9,1
116,17,25,2
116,17,27,1
116,18,10,1
116,18,26,2
116,18,28,1
116,19,11,1
116,20,12,1
116,21,15,2
116,21,29,1
116,22,16,2
116,22,30,1
116,23,15,1
116,23,31,2
116,24,16,1
116,24,32,2
116,25,17,2
116,25,35,1
116,26,18,2
116,26,36,1
116,27,17,1
116,27,37,2
116,28,18,1
116,28,38,2
116,29,21,1
116,29,33,2
116,29,39,1
116,30,22,1
116,30,34,2
116,30,40,1
116,31,23,2
116,31,33,1
116,32,24,2
116,32,34,1
116,33,1,1
116,33,29,2
116,33,31,1
116,34,2,1
116,34,30,2
116,34,32,1
116,35,25,1
116,35,41,2
116,36,26,1
116,36,42,2
116,37,27,2
116,37,41,1
116,38,28,2
116,38,42,1
116,39,29,1
116,40,30,1
116,41,35,2
116,41,37,1
116,42,36,2
116,42,38,1
117,2,10,2
117,3,11,2
117,4,12,2
117,5,13,2
117,6,14,1
117,7,15,1
117,8,26,1
117,8,34,2
117,9,27,1
117,9,35,2
117,10,2,2
117,10,16,1
117,10,18,1
117,11,3,2
117,11,17,1
117,11,19,1
117,12,4,2
117,12,17,1
117,12,20,1
117,13,5,2
117,13,16,1
117,13,21,1
117,14,6,1
117,14,22,1
117,14,24,2
117,15,7,1
117,15,23,1
117,15,25,2
117,16,10,1
117,16,13,1
117,17,11,1
117,17,12,1
117,18,10,1
117,18,28,2
117,18,30,1
117,19,11,1
117,19,29,2
117,19,31,1
117,20,12,1
117,21,13,1
117,22,14,1
117,22,26,1
117,22,32,2
117,23,15,1
117,23,27,1
117,23,33,2
117,24,14,2
117,24,34,1
117,25,15,2
117,25,35,1
117,26,8,1
117,26,22,1
117,26,36,2
117,27,9,1
117,27,23,1
117,27,37,2
117,28,18,2
117,28,38,1
117,29,19,2
117,29,39,1
117,30,18,1
117,30,40,2
117,31,19,1
117,31,41,2
117,32,22,2
117,32,42,1
117,33,23,2
117,33,43,1
117,34,8,2
117,34,24,1
117,35,9,2
117,35,25,1
117,36,26,2
117,36,46,1
117,37,27,2
117,37,47,1
117,38,28,1
117,38,44,2
117,39,29,1
117,39,45,2
117,40,30,2
117,40,44,1
117,41,31,2
117,41,45,1
117,42,32,1
117,42,46,2
117,43,33,1
117,43,47,2
117,44,38,2
117,44,40,1
117,45,39,2
117,45,41,1
117,46,36,1
117,46,42,2
117,47,37,1
117,47,43,2
118,2,8,2
118,3,9,2
118,4,10,2
118,5,11,2
118,6,12,2
118,7,13,2
118,8,2,2
118,8,14,1
118,8,17,1
118,9,3,2
118,9,14,1
118,9,18,1
118,10,4,2
118,10,15,1
118,10,19,1
118,11,5,2
118,11,15,1
118,11,20,1
118,12,6,2
118,12,16,1
118,12,21,1
118,13,7,2
118,13,16,1
118,13,22,1
118,14,8,1
118,14,9,1
118,15,10,1
118,15,11,1
118,16,12,1
118,16,13,1
118,17,8,1
118,17,23,2
118,17,29,1
118,18,9,1
118,18,24,2
118,18,30,1
118,19,10,1
118,19,25,2
118,19,31,1
118,20,11,1
118,20,26,2
118,20,32,1
118,21,12,1
118,21,27,2
118,21,33,1
118,22,13,1
118,22,28,2
118,22,34,1
118,23,17,2
118,23,35,1
118,24,18,2
118,24,36,1
118,25,19,2
118,25,37,1
118,26,20,2
118,26,38,1
118,27,21,2
118,27,39,1
118,28,22,2
118,28,40,1
118,29,17,1
118,29,41,2
118,30,18,1
118,30,42,2
118,31,19,1
118,31,43,2
118,32,20,1
118,32,44,2
118,33,21,1
118,33,45,2
118,34,22,1
118,34,46,2
118,35,23,1
118,35,47,2
118,36,24,1
118,36,48,2
118,37,25,1
118,37,49,2
118,38,26,1
118,38,50,2
118,39,27,1
118,39,51,2
118,40,28,1
118,40,52,2
118,41,29,2
118,41,47,1
118,42,30,2
118,42,48,1
118,43,31,2
118,43,49,1
118,44,32,2
118,44,50,1
118,45,33,2
118,45,51,1
118,46,34,2
118,46,52,1
118,47,35,2
118,47,41,1
118,48,36,2
118,48,42,1
118,49,37,2
118,49,43,1
118,50,38,2
118,50,44,1
118,51,39,2
118,51,45,1
118,52,40,2
118,52,46,1
119,2,8,2
119,3,9,2
119,4,10,2
119,5,11,2
119,6,12,2
119,7,13,2
119,8,2,2
119,8,14,1
119,8,17,1
119,9,3,2
119,9,15,1
119,9,18,1
119,10,4,2
119,10,16,1
119,10,19,1
119,11,5,2
119,11,14,1
119,11,20,1
119,12,6,2
119,12,16,1
119,12,21,1
119,13,7,2
119,13,15,1
119,13,22,1
119,14,8,1
119,14,11,1
119,15,9,1
119,15,13,1
119,16,10,1
119,16,12,1
119,17,8,1
119,17,23,2
119,17,26,1
119,18,9,1
119,18,24,2
119,18,27,1
119,19,10,1
119,19,25,2
119,19,28,1
119,20,11,1
119,21,12,1
119,22,13,1
119,23,17,2
119,23,29,1
119,24,18,2
119,24,30,1
119,25,19,2
119,25,31,1
119,26,17,1
119,26,32,2
119,27,18,1
119,27,33,2
119,28,19,1
119,28,34,2
119,29,23,1
119,29,35,2
119,30,24,1
119,30,36,2
119,31,25,1
119,31,37,2
119,32,26,2
119,32,35,1
119,33,27,2
119,33,36,1
119,34,28,2
119,34,37,1
119,35,29,2
119,35,32,1
119,36,30,2
119,36,33,1
119,37,31,2
119,37,34,1
120,2,8,2
120,3,9,2
120,4,10,2
120,5,11,2
120,6,12,2
120,7,13,2
120,8,2,2
120,8,14,1
120,8,17,1
120,9,3,2
120,9,15,1
120,9,18,1
120,10,4,2
120,10,16,1
120,10,19,1
120,11,5,2
120,11,14,1
120,11,20,1
120,12,6,2
120,12,16,1
120,12,21,1
120,13,7,2
120,13,15,1
120,13,22,1
120,14,8,1
120,14,11,1
120,15,9,1
120,15,13,1
120,16,10,1
120,16,12,1
120,17,8,1
120,17,23,2
120,17,26,1
120,18,9,1
120,18,24,2
120,18,27,1
120,19,10,1
120,19,25,2
120,19,28,1
120,20,11,1
120,21,12,1
120,22,13,1
120,23,17,2
120,23,29,1
120,24,18,2
120,24,30,1
120,25,19,2
120,25,31,1
120,26,17,1
120,26,32,2
120,27,18,1
120,27,33,2
120,28,19,1
120,28,34,2
120,29,23,1
120,29,35,2
120,30,24,1
120,30,36,2
120,31,25,1
120,31,37,2
120,32,26,2
120,32,35,1
120,33,27,2
120,33,36,1
120,34,28,2
120,34,37,1
120,35,29,2
120,35,32,1
120,36,30,2
120,36,33,1
120,37,31,2
120,37,34,1
121,2,8,2
121,3,9,2
121,4,10,2
121,5,11,2
121,6,12,2
121,7,13,2
121,8,2,2
121,8,14,1
121,8,17,1
121,9,3,2
121,9,14,1
121,9,18,1
121,10,4,2
121,10,15,1
121,10,19,1
121,11,5,2
121,11,15,1
121,11,20,1
121,12,6,2
121,12,16,1
121,12,21,1
121,13,7,2
121,13,16,1
121,13,22,1
121,14,8,1
121,14,9,1
121,15,10,1
121,15,11,1
121,16,12,1
121,16,13,1
121,17,8,1
121,17,23,2
121,17,29,1
121,18,9,1
121,18,24,2
121,18,30,1
121,19,10,1
121,19,25,2
121,19,31,1
121,20,11,1
121,20,26,2
121,20,32,1
121,21,12,1
121,21,27,2
121,21,33,1
121,22,13,1
121,22,28,2
121,22,34,1
121,23,17,2
121,23,35,1
121,24,18,2
121,24,36,1
121,25,19,2
121,25,37,1
121,26,20,2
121,26,38,1
121,27,21,2
121,27,39,1
121,28,22,2
121,28,40,1
121,29,17,1
121,29,41,2
121,30,18,1
121,30,42,2
121,31,19,1
121,31,43,2
121,32,20,1
121,32,44,2
121,33,21,1
121,33,45,2
121,34,22,1
121,34,46,2
121,35,23,1
121,35,47,2
121,36,24,1
121,36,48,2
121,37,25,1
121,37,49,2
121,38,26,1
121,38,50,2
121,39,27,1
121,39,51,2
121,40,28,1
121,40,52,2
121,41,29,2
121,41,47,1
121,42,30,2
121,42,48,1
121,43,31,2
121,43,49,1
121,44,32,2
121,44,50,1
121,45,33,2
121,45,51,1
121,46,34,2
121,46,52,1
121,47,35,2
121,47,41,1
121,48,36,2
121,48,42,1
121,49,37,2
121,49,43,1
121,50,38,2
121,50,44,1
121,51,39,2
121,51,45,1
121,52,40,2
121,52,46,1
122,1,7,2
122,2,8,2
122,3,9,2
122,4,10,2
122,5,11,2
122,6,12,2
122,7,1,2
122,7,13,1
122,7,16,1
122,8,2,2
122,8,14,1
122,8,17,1
122,9,3,2
122,9,15,1
122,9,18,1
122,10,4,2
122,10,15,1
122,10,19,1
122,11,5,2
122,11,14,1
122,11,20,1
122,12,6,2
122,12,13,1
122,12,21,1
122,13,7,1
122,13,12,1
122,14,8,1
122,14,11,1
122,15,9,1
122,15,10,1
122,16,7,1
122,16,22,2
122,16,25,1
122,17,8,1
122,17,23,2
122,17,26,1
122,18,9,1
122,18,24,2
122,18,27,1
122,19,10,1
122,20,11,1
122,21,12,1
122,22,16,2
122,22,28,1
122,23,17,2
122,23,29,1
122,24,18,2
122,24,30,1
122,25,16,1
122,25,31,2
122,26,17,1
122,26,32,2
122,27,18,1
122,27,33,2
122,28,22,1
122,28,34,2
122,29,23,1
122,29,35,2
122,30,24,1
122,30,36,2
122,31,25,2
122,31,34,1
122,32,26,2
122,32,35,1
122,33,27,2
122,33,36,1
122,34,28,2
122,34,31,1
122,35,29,2
122,35,32,1
122,36,30,2
122,36,33,1
123,1,7,2
123,2,8,2
123,3,9,2
123,4,10,2
123,5,11,2
123,6,12,2
123,7,1,2
123,7,13,1
123,7,16,1
123,8,2,2
123,8,14,1
123,8,17,1
123,9,3,2
123,9,14,1
123,9,18,1
123,10,4,2
123,10,15,1
123,10,19,1
123,11,5,2
123,11,15,1
123,11,20,1
123,12,6,2
123,12,13,1
123,12,21,1
123,13,7,1
123,13,12,1
123,14,8,1
123,14,9,1
123,15,10,1
123,15,11,1
123,16,7,1
123,16,22,2
123,16,28,1
123,17,8,1
123,17,23,2
123,17,29,1
123,18,9,1
123,18,24,2
123,18,30,1
123,19,10,1
123,19,25,2
123,19,31,1
123,20,11,1
123,20,26,2
123,20,32,1
123,21,12,1
123,21,27,2
123,21,33,1
123,22,16,2
123,22,34,1
123,23,17,2
123,23,35,1
123,24,18,2
123,24,36,1
123,25,19,2
123,25,37,1
123,26,20,2
123,26,38,1
123,27,21,2
123,27,39,1
123,28,16,1
123,28,40,2
123,29,17,1
123,29,41,2
123,30,18,1
123,30,42,2
123,31,19,1
123,31,43,2
123,32,20,1
123,32,44,2
123,33,21,1
123,33,45,2
123,34,22,1
123,34,46,2
123,35,23,1
123,35,47,2
123,36,24,1
123,36,48,2
123,37,25,1
123,37,49,2
123,38,26,1
123,38,50,2
