,summary,config
1514,"{'train_acc': 0.6923076923076923, '_wandb': {'runtime': 7}, 'val_acc': 0.6666666666666666, '_runtime': 8.570526123046875, 'test_acc': 0.7065217391304348, '_timestamp': 1701877360.34026, 'lr': 1e-05, '_step': 199, 'epoch': 199}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1515,"{'lr': 1e-05, '_wandb': {'runtime': 7}, 'val_acc': 0.6666666666666666, '_runtime': 8.510223865509033, 'test_acc': 0.7065217391304348, 'train_acc': 0.6923076923076923, '_step': 199, 'epoch': 199, '_timestamp': 1701877360.445716}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1516,"{'_step': 199, '_wandb': {'runtime': 7}, 'val_acc': 0.6666666666666666, 'test_acc': 0.7065217391304348, 'train_acc': 0.6923076923076923, 'lr': 1e-05, 'epoch': 199, '_runtime': 8.559133052825928, '_timestamp': 1701877359.4620202}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1517,"{'test_acc': 0.7065217391304348, '_runtime': 8.418390035629272, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 7}, 'val_acc': 0.6666666666666666, 'train_acc': 0.6923076923076923, '_timestamp': 1701877359.976618, 'lr': 1e-05}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1518,"{'test_acc': 0.9021739130434784, 'train_acc': 1, '_timestamp': 1701877359.192213, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 9}, '_runtime': 10.385874032974243, 'lr': 1e-05, 'val_acc': 1}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1519,"{'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 9}, 'val_acc': 0.8333333333333334, '_runtime': 10.689162015914915, '_step': 199, 'test_acc': 0.8804347826086957, 'train_acc': 0.9615384615384616, '_timestamp': 1701877359.663722}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1520,"{'lr': 1e-05, 'val_acc': 0.6666666666666666, '_timestamp': 1701877342.1164129, '_runtime': 6.2418317794799805, 'test_acc': 0.7065217391304348, 'train_acc': 0.7307692307692307, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 5}}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1521,"{'epoch': 199, '_wandb': {'runtime': 5}, 'val_acc': 0.8333333333333334, '_runtime': 6.125150203704834, 'train_acc': 0.8461538461538461, 'lr': 1e-05, '_step': 199, 'test_acc': 0.782608695652174, '_timestamp': 1701877342.4678972}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1522,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 5}, 'train_acc': 0.8076923076923077, '_timestamp': 1701877341.592085, 'lr': 1e-05, 'val_acc': 0.6666666666666666, '_runtime': 6.240747928619385, 'test_acc': 0.75}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1523,"{'_runtime': 6.127521991729736, 'test_acc': 0.7391304347826086, 'train_acc': 0.9615384615384616, '_timestamp': 1701877342.203094, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 5}, 'epoch': 199, 'val_acc': 1}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1524,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 6}, '_runtime': 7.503933906555176, 'train_acc': 0.6923076923076923, 'lr': 1e-05, 'val_acc': 0.6666666666666666, 'test_acc': 0.7065217391304348, '_timestamp': 1701877340.946029}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1525,"{'val_acc': 0.6666666666666666, '_runtime': 7.772129774093628, 'test_acc': 0.7065217391304348, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 7}, 'epoch': 199, 'train_acc': 0.6923076923076923, '_timestamp': 1701877340.8904388}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1526,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 0.8333333333333334, '_runtime': 9.416648864746094, 'train_acc': 1, '_wandb': {'runtime': 8}, 'test_acc': 0.9021739130434784, '_timestamp': 1701877339.818549}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1527,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 8}, 'val_acc': 0.6666666666666666, '_runtime': 8.91262698173523, 'train_acc': 0.9615384615384616, 'lr': 1e-05, 'test_acc': 0.8152173913043478, '_timestamp': 1701877337.234901}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1528,"{'epoch': 199, 'val_acc': 0.6666666666666666, '_runtime': 6.8106467723846436, 'test_acc': 0.7282608695652174, 'train_acc': 0.7307692307692307, '_timestamp': 1701877323.0881128, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 6}}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1529,"{'epoch': 199, '_wandb': {'runtime': 6}, 'lr': 1e-05, 'val_acc': 0.6666666666666666, '_runtime': 6.943756818771362, 'test_acc': 0.7065217391304348, 'train_acc': 0.6923076923076923, '_timestamp': 1701877322.9143648, '_step': 199}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1530,"{'_wandb': {'runtime': 6}, 'train_acc': 0.6923076923076923, 'epoch': 199, '_step': 199, 'val_acc': 0.6666666666666666, '_runtime': 6.943756818771362, 'test_acc': 0.7065217391304348, '_timestamp': 1701877322.9143648, 'lr': 1e-05}","{'fold': 4, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1531,"{'lr': 1e-05, 'epoch': 199, 'val_acc': 0.6666666666666666, '_step': 199, '_wandb': {'runtime': 6}, '_runtime': 7.1954429149627686, 'test_acc': 0.75, 'train_acc': 0.8076923076923077, '_timestamp': 1701877322.281219}","{'fold': 4, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1532,"{'_step': 199, 'epoch': 199, 'train_acc': 0.6923076923076923, '_timestamp': 1701877322.21296, 'lr': 1e-05, '_wandb': {'runtime': 6}, 'val_acc': 0.6666666666666666, '_runtime': 7.246793985366821, 'test_acc': 0.7065217391304348}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1533,"{'_step': 199, 'val_acc': 1, '_runtime': 7.349821090698242, '_timestamp': 1701877321.6792462, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 6}, 'test_acc': 0.7282608695652174, 'train_acc': 0.7692307692307693}","{'fold': 4, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1534,"{'_step': 199, 'test_acc': 0.8695652173913043, 'train_acc': 1, '_timestamp': 1701877321.245704, '_runtime': 8.877110958099365, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 8}, 'val_acc': 0.8333333333333334}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 1, 'dataset_size': 25}"
1535,"{'train_acc': 0.9615384615384616, '_timestamp': 1701877321.311689, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 8}, 'val_acc': 0.5, 'test_acc': 0.6956521739130435, 'epoch': 199, '_runtime': 8.943413972854614}","{'fold': 4, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 16, 'repetitions': 0, 'dataset_size': 25}"
1536,"{'epoch': 199, '_wandb': {'runtime': 7}, '_runtime': 8.382436037063599, '_timestamp': 1701877304.086401, 'lr': 1e-05, 'val_acc': 0.8333333333333334, 'test_acc': 0.8043478260869565, 'train_acc': 0.9615384615384616, '_step': 199}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1537,"{'train_acc': 1, '_timestamp': 1701877304.20907, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 8}, 'test_acc': 0.7934782608695652, 'epoch': 199, 'val_acc': 1, '_runtime': 9.227341890335085}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1538,"{'_timestamp': 1701877303.751634, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 7}, 'test_acc': 0.9021739130434784, 'train_acc': 1, '_step': 199, 'val_acc': 1, '_runtime': 8.465313911437988}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1539,"{'_step': 199, 'epoch': 199, 'test_acc': 0.7065217391304348, 'train_acc': 0.6538461538461539, 'lr': 1e-05, '_wandb': {'runtime': 8}, 'val_acc': 0.8333333333333334, '_runtime': 9.02079701423645, '_timestamp': 1701877303.282155}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1540,"{'_wandb': {'runtime': 8}, 'val_acc': 0.8333333333333334, 'test_acc': 0.7065217391304348, '_timestamp': 1701877303.318295, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_runtime': 9.256654024124146, 'train_acc': 0.6538461538461539}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1541,"{'lr': 1e-05, 'epoch': 199, 'val_acc': 1, 'test_acc': 0.8586956521739131, '_timestamp': 1701877303.592968, '_step': 199, '_wandb': {'runtime': 8}, '_runtime': 9.316220045089722, 'train_acc': 1}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1542,"{'_step': 199, '_runtime': 11.810967922210692, 'test_acc': 0.967391304347826, 'train_acc': 1, '_timestamp': 1701877303.438814, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 11}, 'val_acc': 1}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1543,"{'test_acc': 0.9239130434782608, 'train_acc': 1, '_timestamp': 1701877303.419467, '_wandb': {'runtime': 11}, '_step': 199, 'epoch': 199, 'val_acc': 1, '_runtime': 11.83035397529602, 'lr': 1e-05}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 4, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1544,"{'_runtime': 6.992170810699463, 'train_acc': 1, '_timestamp': 1701877283.035719, 'test_acc': 0.8695652173913043, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 6}, 'val_acc': 0.8333333333333334}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1545,"{'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 7}, 'val_acc': 1, 'train_acc': 1, 'epoch': 199, '_runtime': 7.666053056716919, 'test_acc': 0.9565217391304348, '_timestamp': 1701877282.373594}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1546,"{'_step': 199, '_wandb': {'runtime': 7}, 'val_acc': 0.8333333333333334, '_runtime': 8.275808095932007, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, 'test_acc': 0.7934782608695652, '_timestamp': 1701877282.730762}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1547,"{'_timestamp': 1701877282.41463, 'lr': 1e-05, 'val_acc': 1, '_runtime': 8.69871187210083, 'train_acc': 1, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 7}, 'test_acc': 0.8586956521739131}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1548,"{'_step': 199, 'epoch': 199, '_runtime': 8.467721700668335, 'lr': 1e-05, '_wandb': {'runtime': 7}, 'val_acc': 0.8333333333333334, 'test_acc': 0.7065217391304348, 'train_acc': 0.6538461538461539, '_timestamp': 1701877281.5403478}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1549,"{'_wandb': {'runtime': 8}, 'val_acc': 0.8333333333333334, '_runtime': 8.646238803863525, 'test_acc': 0.7065217391304348, 'lr': 1e-05, 'epoch': 199, 'train_acc': 0.6538461538461539, '_timestamp': 1701877281.3610098, '_step': 199}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1550,"{'lr': 1e-05, '_step': 199, 'epoch': 199, '_timestamp': 1701877281.3610098, 'train_acc': 0.6538461538461539, '_wandb': {'runtime': 8}, 'val_acc': 0.8333333333333334, '_runtime': 8.646238803863525, 'test_acc': 0.7065217391304348}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1551,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 10}, 'train_acc': 1, 'lr': 1e-05, 'val_acc': 1, '_runtime': 10.919335126876833, 'test_acc': 0.9456521739130436, '_timestamp': 1701877280.479346}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 3, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1552,"{'val_acc': 1, '_runtime': 7.387372016906738, 'train_acc': 1, '_timestamp': 1701877261.379041, 'lr': 1e-05, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 6}, 'test_acc': 0.9239130434782608}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1553,"{'lr': 1e-05, '_runtime': 7.983864068984985, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 7}, 'val_acc': 0.8333333333333334, 'test_acc': 0.7608695652173914, 'train_acc': 1, '_timestamp': 1701877260.767786}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1554,"{'lr': 1e-05, '_step': 199, 'epoch': 199, 'val_acc': 0.8333333333333334, '_runtime': 7.670718193054199, 'train_acc': 1, '_timestamp': 1701877261.224363, '_wandb': {'runtime': 7}, 'test_acc': 0.8043478260869565}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1555,"{'_step': 199, 'epoch': 199, 'val_acc': 1, 'lr': 1e-05, '_wandb': {'runtime': 6}, '_runtime': 7.438494920730591, 'test_acc': 0.9565217391304348, 'train_acc': 1, '_timestamp': 1701877261.253412}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1556,"{'lr': 1e-05, 'val_acc': 0.8333333333333334, '_runtime': 8.31484317779541, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 7}, 'test_acc': 0.7065217391304348, 'train_acc': 0.6538461538461539, '_timestamp': 1701877260.158827}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1557,"{'_step': 199, 'val_acc': 0.8333333333333334, 'test_acc': 0.5869565217391305, '_timestamp': 1701877260.75422, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 7}, '_runtime': 8.05807900428772, 'train_acc': 0.6153846153846154}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1558,"{'_step': 199, '_runtime': 9.919425249099731, 'train_acc': 1, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 9}, 'val_acc': 0.8333333333333334, 'test_acc': 0.8804347826086957, '_timestamp': 1701877259.6190982}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1559,"{'lr': 1e-05, 'epoch': 199, 'val_acc': 1, '_runtime': 10.06852102279663, 'train_acc': 1, '_step': 199, '_wandb': {'runtime': 9}, 'test_acc': 0.967391304347826, '_timestamp': 1701877260.276523}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 2, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1560,"{'_timestamp': 1701877240.158956, '_step': 199, 'epoch': 199, '_wandb': {'runtime': 6}, 'val_acc': 1, '_runtime': 7.038982152938843, 'lr': 1e-05, 'test_acc': 0.8586956521739131, 'train_acc': 1}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1561,"{'_step': 199, 'val_acc': 1, '_runtime': 7.169198036193848, 'test_acc': 0.7934782608695652, 'train_acc': 1, '_timestamp': 1701877239.706439, 'lr': 1e-05, 'epoch': 199, '_wandb': {'runtime': 6}}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1562,"{'_step': 199, 'epoch': 199, '_wandb': {'runtime': 6}, 'val_acc': 1, 'test_acc': 0.7934782608695652, 'lr': 1e-05, '_runtime': 7.088702917098999, 'train_acc': 1, '_timestamp': 1701877239.101814}","{'fold': 3, 'model': 'SAGPool', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1563,"{'lr': 1e-05, '_wandb': {'runtime': 6}, 'train_acc': 1, '_step': 199, 'epoch': 199, 'val_acc': 1, '_runtime': 7.25919508934021, 'test_acc': 0.9130434782608696, '_timestamp': 1701877239.662862}","{'fold': 3, 'model': 'GlobalAttentionNet', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1564,"{'val_acc': 1, '_runtime': 7.722217082977295, '_timestamp': 1701877239.146677, 'lr': 1e-05, '_wandb': {'runtime': 7}, 'test_acc': 0.6521739130434783, 'train_acc': 0.6153846153846154, '_step': 199, 'epoch': 199}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
1565,"{'epoch': 199, '_runtime': 7.552923202514648, 'test_acc': 0.6413043478260869, 'train_acc': 0.6923076923076923, '_timestamp': 1701877238.612183, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 6}, 'val_acc': 0.8333333333333334}","{'fold': 3, 'model': 'GCN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1566,"{'epoch': 199, 'val_acc': 1, 'test_acc': 0.967391304347826, 'lr': 1e-05, '_step': 199, '_wandb': {'runtime': 8}, '_runtime': 9.17448592185974, 'train_acc': 1, '_timestamp': 1701877237.848245}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 0, 'dataset_size': 25}"
1567,"{'_runtime': 8.953866004943848, '_wandb': {'runtime': 8}, 'val_acc': 0.8333333333333334, 'epoch': 199, 'test_acc': 0.8913043478260869, 'train_acc': 1, '_timestamp': 1701877237.879186, 'lr': 1e-05, '_step': 199}","{'fold': 3, 'model': 'GIN', 'epochs': 200, 'layers': 1, 'dataset': 'HotIn', 'start_lr': 0.01, 'batch_size': 32, 'hidden_dims': 64, 'repetitions': 1, 'dataset_size': 25}"
