id,atom_id,atom_type,charge
d271,d271_21,3,'a0=0_1375<x<=+inf'
d271,d271_22,3,'a0=0_1375<x<=+inf'
d271,d271_23,3,'a0=0_0615<x<=0_1375'
d271,d271_24,3,'a0=0_0615<x<=0_1375'
d271,d271_25,3,'a0=0_0615<x<=0_1375'
d271,d271_29,3,'a0=0_1375<x<=+inf'
d271,d271_3,3,'a0=0_0615<x<=0_1375'
d271,d271_30,3,'a0=0_1375<x<=+inf'
d271,d271_31,3,'a0=0_0615<x<=0_1375'
d271,d271_32,3,'a0=0_0615<x<=0_1375'
d271,d271_33,3,'a0=0_0615<x<=0_1375'
d271,d271_36,3,'a0=0_0615<x<=0_1375'
d271,d271_37,3,'a0=0_0615<x<=0_1375'
d271,d271_38,3,'a0=0_0615<x<=0_1375'
d271,d271_4,3,'a0=0_0615<x<=0_1375'
d271,d271_5,3,'a0=0_0615<x<=0_1375'
d272,d272_4,3,'a0=0_0615<x<=0_1375'
d272,d272_5,3,'a0=0_0615<x<=0_1375'
d273,d273_5,3,'a0=0_0615<x<=0_1375'
d274,d274_5,3,'a0=0_0615<x<=0_1375'
d276,d276_5,3,'a0=_0_0175<x<=0_0615'
d277,d277_10,3,'a0=0_0615<x<=0_1375'
d277,d277_11,3,'a0=0_0615<x<=0_1375'
d277,d277_12,3,'a0=0_0615<x<=0_1375'
d277,d277_13,3,'a0=0_0615<x<=0_1375'
d277,d277_16,3,'a0=_0_0175<x<=0_0615'
d277,d277_17,3,'a0=_0_0175<x<=0_0615'
d277,d277_23,3,'a0=0_0615<x<=0_1375'
d277,d277_24,3,'a0=0_0615<x<=0_1375'
d277,d277_25,3,'a0=0_0615<x<=0_1375'
d277,d277_26,3,'a0=0_0615<x<=0_1375'
d277,d277_30,3,'a0=_0_0175<x<=0_0615'
d277,d277_31,3,'a0=_0_0175<x<=0_0615'
d277,d277_32,3,'a0=_0_0175<x<=0_0615'
d277,d277_33,3,'a0=_0_0175<x<=0_0615'
d277,d277_34,3,'a0=_0_0175<x<=0_0615'
d277,d277_35,3,'a0=_0_0175<x<=0_0615'
d277,d277_36,3,'a0=_0_0175<x<=0_0615'
d277,d277_37,3,'a0=_0_0175<x<=0_0615'
d277,d277_38,3,'a0=_0_0175<x<=0_0615'
d277,d277_39,3,'a0=_0_0175<x<=0_0615'
d277,d277_40,3,'a0=_0_0175<x<=0_0615'
d277,d277_41,3,'a0=_0_0175<x<=0_0615'
d278,d278_10,3,'a0=0_0615<x<=0_1375'
d278,d278_11,3,'a0=0_0615<x<=0_1375'
d278,d278_12,3,'a0=0_0615<x<=0_1375'
d278,d278_13,3,'a0=0_0615<x<=0_1375'
d278,d278_21,3,'a0=0_0615<x<=0_1375'
d278,d278_22,3,'a0=0_0615<x<=0_1375'
d278,d278_23,3,'a0=0_0615<x<=0_1375'
d278,d278_24,3,'a0=0_0615<x<=0_1375'
d278,d278_29,3,'a0=_0_0175<x<=0_0615'
d278,d278_30,3,'a0=_0_0175<x<=0_0615'
d278,d278_31,3,'a0=_0_0175<x<=0_0615'
d278,d278_32,3,'a0=_0_0175<x<=0_0615'
d278,d278_33,3,'a0=_0_0175<x<=0_0615'
d278,d278_34,3,'a0=_0_0175<x<=0_0615'
d278,d278_35,3,'a0=_0_0175<x<=0_0615'
d278,d278_36,3,'a0=_0_0175<x<=0_0615'
d278,d278_37,3,'a0=_0_0175<x<=0_0615'
d278,d278_38,3,'a0=_0_0175<x<=0_0615'
d278,d278_39,3,'a0=_0_0175<x<=0_0615'
d278,d278_40,3,'a0=_0_0175<x<=0_0615'
d279,d279_10,3,'a0=0_0615<x<=0_1375'
d279,d279_11,3,'a0=0_0615<x<=0_1375'
d279,d279_12,3,'a0=0_0615<x<=0_1375'
d279,d279_13,3,'a0=0_0615<x<=0_1375'
d279,d279_14,3,'a0=0_0615<x<=0_1375'
d279,d279_15,3,'a0=_0_0175<x<=0_0615'
d279,d279_16,3,'a0=_0_0175<x<=0_0615'
d279,d279_17,3,'a0=_0_0175<x<=0_0615'
d279,d279_18,3,'a0=_0_0175<x<=0_0615'
d279,d279_19,3,'a0=_0_0175<x<=0_0615'
d279,d279_20,3,'a0=_0_0175<x<=0_0615'
d28,d28_14,3,'a0=_0_0175<x<=0_0615'
d28,d28_15,1,'a0=0_1375<x<=+inf'
d28,d28_16,1,'a0=0_1375<x<=+inf'
d28,d28_17,1,'a0=0_1375<x<=+inf'
d28,d28_19,3,'a0=0_0615<x<=0_1375'
d28,d28_20,3,'a0=0_0615<x<=0_1375'
d282,d282_11,1,'a0=0_1375<x<=+inf'
d282,d282_12,3,'a0=0_0615<x<=0_1375'
d282,d282_13,3,'a0=0_0615<x<=0_1375'
d282,d282_4,3,'a0=0_0615<x<=0_1375'
d282,d282_5,3,'a0=0_0615<x<=0_1375'
d283,d283_11,3,'a0=0_0615<x<=0_1375'
d283,d283_12,3,'a0=0_0615<x<=0_1375'
d283,d283_13,3,'a0=_0_0175<x<=0_0615'
d283,d283_14,3,'a0=_0_0175<x<=0_0615'
d283,d283_15,3,'a0=_0_0175<x<=0_0615'
d283,d283_3,3,'a0=0_0615<x<=0_1375'
d283,d283_4,3,'a0=0_0615<x<=0_1375'
d283,d283_6,3,'a0=0_0615<x<=0_1375'
d284,d284_11,3,'a0=0_0615<x<=0_1375'
d284,d284_12,3,'a0=0_0615<x<=0_1375'
d284,d284_13,1,'a0=0_1375<x<=+inf'
d284,d284_14,8,'a0=0_1375<x<=+inf'
d284,d284_3,3,'a0=0_0615<x<=0_1375'
d284,d284_4,3,'a0=0_0615<x<=0_1375'
d284,d284_6,3,'a0=0_0615<x<=0_1375'
d285,d285_12,3,'a0=0_0615<x<=0_1375'
d285,d285_13,3,'a0=0_0615<x<=0_1375'
d285,d285_14,3,'a0=0_0615<x<=0_1375'
d285,d285_3,3,'a0=0_0615<x<=0_1375'
d285,d285_4,3,'a0=0_0615<x<=0_1375'
d285,d285_6,3,'a0=_0_0175<x<=0_0615'
d285,d285_7,3,'a0=_0_0175<x<=0_0615'
d285,d285_8,3,'a0=_0_0175<x<=0_0615'
d286,d286_5,3,'a0=0_0615<x<=0_1375'
d286,d286_7,3,'a0=0_0615<x<=0_1375'
d286,d286_9,3,'a0=_0_1355<x<=_0_0175'
d287,d287_10,3,'a0=_0_0175<x<=0_0615'
d287,d287_11,3,'a0=_0_0175<x<=0_0615'
d287,d287_12,3,'a0=_0_0175<x<=0_0615'
d287,d287_13,3,'a0=_0_0175<x<=0_0615'
d287,d287_15,3,'a0=_0_0175<x<=0_0615'
d287,d287_16,3,'a0=_0_0175<x<=0_0615'
d287,d287_17,3,'a0=_0_0175<x<=0_0615'
d287,d287_18,3,'a0=_0_0175<x<=0_0615'
d287,d287_20,3,'a0=_0_0175<x<=0_0615'
d287,d287_23,3,'a0=_0_0175<x<=0_0615'
d287,d287_24,3,'a0=_0_0175<x<=0_0615'
d287,d287_25,3,'a0=_0_0175<x<=0_0615'
d287,d287_7,3,'a0=_0_0175<x<=0_0615'
d287,d287_8,3,'a0=_0_0175<x<=0_0615'
d288,d288_15,3,'a0=_0_0175<x<=0_0615'
d288,d288_16,3,'a0=_0_0175<x<=0_0615'
d288,d288_19,3,'a0=0_0615<x<=0_1375'
d288,d288_20,3,'a0=0_0615<x<=0_1375'
d288,d288_21,3,'a0=_0_0175<x<=0_0615'
d288,d288_22,3,'a0=_0_0175<x<=0_0615'
d288,d288_23,3,'a0=_0_0175<x<=0_0615'
d288,d288_24,3,'a0=_0_0175<x<=0_0615'
d288,d288_25,3,'a0=_0_0175<x<=0_0615'
d288,d288_26,3,'a0=_0_0175<x<=0_0615'
d288,d288_4,3,'a0=_0_0175<x<=0_0615'
d288,d288_5,3,'a0=_0_0175<x<=0_0615'
d288,d288_8,3,'a0=_0_0175<x<=0_0615'
d288,d288_9,3,'a0=_0_0175<x<=0_0615'
d289,d289_12,3,'a0=0_0615<x<=0_1375'
d289,d289_3,3,'a0=_0_0175<x<=0_0615'
d289,d289_4,3,'a0=_0_0175<x<=0_0615'
d289,d289_5,3,'a0=_0_0175<x<=0_0615'
d289,d289_7,3,'a0=_0_0175<x<=0_0615'
d289,d289_8,3,'a0=_0_0175<x<=0_0615'
d289,d289_9,3,'a0=_0_0175<x<=0_0615'
d29,d29a_11,3,'a0=0_1375<x<=+inf'
d29,d29a_12,3,'a0=0_1375<x<=+inf'
d29,d29a_13,3,'a0=0_1375<x<=+inf'
d29,d29a_7,3,'a0=0_1375<x<=+inf'
d29,d29a_8,3,'a0=0_1375<x<=+inf'
d29,d29a_9,3,'a0=0_1375<x<=+inf'
d29,d29b_11,3,'a0=0_1375<x<=+inf'
d29,d29b_12,3,'a0=0_1375<x<=+inf'
d29,d29b_13,3,'a0=0_1375<x<=+inf'
d29,d29b_7,3,'a0=0_1375<x<=+inf'
d29,d29b_8,3,'a0=0_1375<x<=+inf'
d29,d29b_9,3,'a0=0_1375<x<=+inf'
d290,d290_10,3,'a0=0_1375<x<=+inf'
d290,d290_7,3,'a0=0_1375<x<=+inf'
d290,d290_8,3,'a0=0_1375<x<=+inf'
d290,d290_9,3,'a0=0_1375<x<=+inf'
d291,d291_10,1,'a0=0_1375<x<=+inf'
d291,d291_5,3,'a0=0_0615<x<=0_1375'
d291,d291_6,3,'a0=0_0615<x<=0_1375'
d291,d291_7,3,'a0=0_0615<x<=0_1375'
d291,d291_9,1,'a0=0_1375<x<=+inf'
d292,d292_10,3,'a0=0_0615<x<=0_1375'
d292,d292_11,3,'a0=0_0615<x<=0_1375'
d292,d292_15,1,'a0=0_1375<x<=+inf'
d292,d292_17,3,'a0=0_0615<x<=0_1375'
d292,d292_18,3,'a0=0_0615<x<=0_1375'
d292,d292_19,3,'a0=0_0615<x<=0_1375'
d292,d292_21,3,'a0=0_0615<x<=0_1375'
d292,d292_22,3,'a0=0_0615<x<=0_1375'
d292,d292_23,3,'a0=0_0615<x<=0_1375'
d292,d292_3,1,'a0=0_1375<x<=+inf'
d292,d292_7,3,'a0=0_0615<x<=0_1375'
d292,d292_8,3,'a0=0_0615<x<=0_1375'
d293,d293_10,3,'a0=0_1375<x<=+inf'
d293,d293_14,1,'a0=0_1375<x<=+inf'
d293,d293_7,3,'a0=0_1375<x<=+inf'
d293,d293_8,3,'a0=0_1375<x<=+inf'
d293,d293_9,3,'a0=0_1375<x<=+inf'
d294,d294_14,3,'a0=0_1375<x<=+inf'
d294,d294_15,3,'a0=0_1375<x<=+inf'
d294,d294_16,3,'a0=0_1375<x<=+inf'
d294,d294_18,8,'a0=0_1375<x<=+inf'
d294,d294_7,3,'a0=0_1375<x<=+inf'
d294,d294_8,3,'a0=0_1375<x<=+inf'
d294,d294_9,3,'a0=0_1375<x<=+inf'
d295,d295_3,3,'a0=0_0615<x<=0_1375'
d295,d295_4,3,'a0=0_0615<x<=0_1375'
d295,d295_6,3,'a0=0_0615<x<=0_1375'
d295,d295_7,3,'a0=_0_0175<x<=0_0615'
d295,d295_8,3,'a0=_0_0175<x<=0_0615'
d295,d295_9,3,'a0=_0_0175<x<=0_0615'
d297,d297_101,3,'a0=0_0615<x<=0_1375'
d297,d297_102,3,'a0=0_0615<x<=0_1375'
d297,d297_104,3,'a0=0_0615<x<=0_1375'
d297,d297_105,3,'a0=0_0615<x<=0_1375'
d297,d297_108,3,'a0=0_0615<x<=0_1375'
d297,d297_109,3,'a0=0_0615<x<=0_1375'
d297,d297_111,3,'a0=0_0615<x<=0_1375'
d297,d297_112,3,'a0=0_0615<x<=0_1375'
d297,d297_115,3,'a0=0_0615<x<=0_1375'
d297,d297_116,3,'a0=0_0615<x<=0_1375'
d297,d297_118,3,'a0=0_0615<x<=0_1375'
d297,d297_119,3,'a0=0_0615<x<=0_1375'
d297,d297_12,3,'a0=0_0615<x<=0_1375'
d297,d297_122,3,'a0=0_0615<x<=0_1375'
d297,d297_123,3,'a0=0_0615<x<=0_1375'
d297,d297_125,3,'a0=_0_0175<x<=0_0615'
d297,d297_126,3,'a0=_0_0175<x<=0_0615'
d297,d297_127,8,'a0=0_1375<x<=+inf'
d297,d297_13,3,'a0=0_0615<x<=0_1375'
d297,d297_130,3,'a0=0_0615<x<=0_1375'
d297,d297_131,3,'a0=0_0615<x<=0_1375'
d297,d297_133,3,'a0=0_0615<x<=0_1375'
d297,d297_134,3,'a0=0_0615<x<=0_1375'
d297,d297_137,3,'a0=0_0615<x<=0_1375'
d297,d297_138,3,'a0=0_0615<x<=0_1375'
d297,d297_140,3,'a0=0_0615<x<=0_1375'
d297,d297_141,3,'a0=0_0615<x<=0_1375'
d297,d297_144,3,'a0=0_0615<x<=0_1375'
d297,d297_145,3,'a0=0_0615<x<=0_1375'
d297,d297_147,3,'a0=0_0615<x<=0_1375'
d297,d297_148,3,'a0=0_0615<x<=0_1375'
d297,d297_15,3,'a0=0_0615<x<=0_1375'
d297,d297_151,3,'a0=0_0615<x<=0_1375'
d297,d297_152,3,'a0=0_0615<x<=0_1375'
d297,d297_154,3,'a0=0_0615<x<=0_1375'
d297,d297_155,3,'a0=0_0615<x<=0_1375'
d297,d297_158,3,'a0=0_0615<x<=0_1375'
d297,d297_159,3,'a0=0_0615<x<=0_1375'
d297,d297_16,3,'a0=0_0615<x<=0_1375'
d297,d297_161,3,'a0=0_0615<x<=0_1375'
d297,d297_162,3,'a0=0_0615<x<=0_1375'
d297,d297_167,3,'a0=_0_0175<x<=0_0615'
d297,d297_168,3,'a0=_0_0175<x<=0_0615'
d297,d297_170,3,'a0=_0_0175<x<=0_0615'
d297,d297_171,3,'a0=_0_0175<x<=0_0615'
d297,d297_173,3,'a0=_0_0175<x<=0_0615'
d297,d297_174,3,'a0=_0_0175<x<=0_0615'
d297,d297_176,3,'a0=_0_0175<x<=0_0615'
d297,d297_177,3,'a0=_0_0175<x<=0_0615'
d297,d297_179,3,'a0=_0_0175<x<=0_0615'
d297,d297_180,3,'a0=_0_0175<x<=0_0615'
d297,d297_186,3,'a0=_0_0175<x<=0_0615'
d297,d297_187,3,'a0=_0_0175<x<=0_0615'
d297,d297_189,3,'a0=_0_0175<x<=0_0615'
d297,d297_19,3,'a0=0_0615<x<=0_1375'
d297,d297_190,3,'a0=_0_0175<x<=0_0615'
d297,d297_192,3,'a0=_0_0175<x<=0_0615'
d297,d297_193,3,'a0=_0_0175<x<=0_0615'
d297,d297_195,3,'a0=_0_0175<x<=0_0615'
d297,d297_196,3,'a0=_0_0175<x<=0_0615'
d297,d297_198,3,'a0=_0_0175<x<=0_0615'
d297,d297_199,3,'a0=_0_0175<x<=0_0615'
d297,d297_20,3,'a0=0_0615<x<=0_1375'
d297,d297_201,3,'a0=_0_0175<x<=0_0615'
d297,d297_202,3,'a0=_0_0175<x<=0_0615'
d297,d297_204,3,'a0=_0_0175<x<=0_0615'
d297,d297_205,3,'a0=_0_0175<x<=0_0615'
d297,d297_206,3,'a0=_0_0175<x<=0_0615'
d297,d297_207,3,'a0=_0_0175<x<=0_0615'
d297,d297_208,3,'a0=_0_0175<x<=0_0615'
d297,d297_209,3,'a0=_0_0175<x<=0_0615'
d297,d297_210,3,'a0=_0_0175<x<=0_0615'
d297,d297_211,3,'a0=_0_0175<x<=0_0615'
d297,d297_212,3,'a0=_0_0175<x<=0_0615'
d297,d297_213,3,'a0=0_0615<x<=0_1375'
d297,d297_214,3,'a0=0_0615<x<=0_1375'
d297,d297_22,3,'a0=0_0615<x<=0_1375'
d297,d297_23,3,'a0=0_0615<x<=0_1375'
d297,d297_26,3,'a0=0_0615<x<=0_1375'
d297,d297_27,3,'a0=0_0615<x<=0_1375'
d297,d297_29,3,'a0=0_0615<x<=0_1375'
d297,d297_30,3,'a0=0_0615<x<=0_1375'
d297,d297_33,3,'a0=0_0615<x<=0_1375'
d297,d297_34,3,'a0=0_0615<x<=0_1375'
d297,d297_36,3,'a0=0_0615<x<=0_1375'
d297,d297_37,3,'a0=0_0615<x<=0_1375'
d297,d297_40,3,'a0=0_0615<x<=0_1375'
d297,d297_41,3,'a0=0_0615<x<=0_1375'
d297,d297_43,3,'a0=_0_0175<x<=0_0615'
d297,d297_44,3,'a0=_0_0175<x<=0_0615'
d297,d297_45,8,'a0=0_1375<x<=+inf'
d297,d297_47,3,'a0=_0_0175<x<=0_0615'
d297,d297_5,3,'a0=0_0615<x<=0_1375'
d297,d297_50,3,'a0=0_0615<x<=0_1375'
d297,d297_51,3,'a0=0_0615<x<=0_1375'
d297,d297_53,3,'a0=0_0615<x<=0_1375'
d297,d297_54,3,'a0=0_0615<x<=0_1375'
d297,d297_57,3,'a0=0_0615<x<=0_1375'
d297,d297_58,3,'a0=0_0615<x<=0_1375'
d297,d297_6,3,'a0=0_0615<x<=0_1375'
d297,d297_60,3,'a0=0_0615<x<=0_1375'
d297,d297_61,3,'a0=0_0615<x<=0_1375'
d297,d297_64,3,'a0=0_0615<x<=0_1375'
d297,d297_65,3,'a0=0_0615<x<=0_1375'
d297,d297_67,3,'a0=0_0615<x<=0_1375'
d297,d297_68,3,'a0=0_0615<x<=0_1375'
d297,d297_71,3,'a0=0_0615<x<=0_1375'
d297,d297_72,3,'a0=0_0615<x<=0_1375'
d297,d297_74,3,'a0=0_0615<x<=0_1375'
d297,d297_75,3,'a0=0_0615<x<=0_1375'
d297,d297_78,3,'a0=0_0615<x<=0_1375'
d297,d297_79,3,'a0=0_0615<x<=0_1375'
d297,d297_81,3,'a0=_0_0175<x<=0_0615'
d297,d297_82,3,'a0=_0_0175<x<=0_0615'
d297,d297_83,8,'a0=0_1375<x<=+inf'
d297,d297_85,3,'a0=_0_0175<x<=0_0615'
d297,d297_88,3,'a0=_0_0175<x<=0_0615'
d297,d297_9,3,'a0=_0_0175<x<=0_0615'
d297,d297_90,3,'a0=0_0615<x<=0_1375'
d297,d297_91,3,'a0=0_0615<x<=0_1375'
d297,d297_94,3,'a0=0_0615<x<=0_1375'
d297,d297_95,3,'a0=0_0615<x<=0_1375'
d297,d297_97,3,'a0=0_0615<x<=0_1375'
d297,d297_98,3,'a0=0_0615<x<=0_1375'
d299,d299_10,3,'a0=0_0615<x<=0_1375'
d299,d299_13,8,'a0=0_1375<x<=+inf'
d299,d299_14,8,'a0=0_1375<x<=+inf'
d299,d299_7,3,'a0=0_0615<x<=0_1375'
d299,d299_8,3,'a0=0_0615<x<=0_1375'
d299,d299_9,3,'a0=0_0615<x<=0_1375'
d3,d3_10,3,'a0=0_0615<x<=0_1375'
d3,d3_19,3,'a0=0_0615<x<=0_1375'
d3,d3_20,3,'a0=0_0615<x<=0_1375'
d3,d3_24,3,'a0=_0_0175<x<=0_0615'
d3,d3_25,3,'a0=_0_0175<x<=0_0615'
d3,d3_26,3,'a0=_0_0175<x<=0_0615'
d3,d3_28,1,'a0=0_1375<x<=+inf'
d3,d3_29,1,'a0=0_1375<x<=+inf'
d3,d3_7,3,'a0=0_0615<x<=0_1375'
d3,d3_8,3,'a0=0_0615<x<=0_1375'
d3,d3_9,3,'a0=0_0615<x<=0_1375'
d30,d30_10,3,'a0=0_1375<x<=+inf'
d30,d30_13,1,'a0=0_1375<x<=+inf'
d30,d30_14,1,'a0=0_1375<x<=+inf'
d30,d30_7,3,'a0=0_1375<x<=+inf'
d30,d30_8,3,'a0=0_1375<x<=+inf'
d30,d30_9,3,'a0=0_1375<x<=+inf'
d302,d302_4,3,'a0=0_0615<x<=0_1375'
d302,d302_5,3,'a0=0_0615<x<=0_1375'
d302,d302_8,1,'a0=0_1375<x<=+inf'
d303,d303_10,3,'a0=0_1375<x<=+inf'
d303,d303_15,8,'a0=0_1375<x<=+inf'
d303,d303_7,3,'a0=0_1375<x<=+inf'
d303,d303_8,3,'a0=0_1375<x<=+inf'
d303,d303_9,3,'a0=0_1375<x<=+inf'
d304,d304a_13,3,'a0=0_0615<x<=0_1375'
d304,d304a_14,3,'a0=0_0615<x<=0_1375'
d304,d304a_15,3,'a0=0_0615<x<=0_1375'
d304,d304a_17,3,'a0=0_0615<x<=0_1375'
d304,d304a_18,3,'a0=0_0615<x<=0_1375'
d304,d304a_19,3,'a0=0_0615<x<=0_1375'
d304,d304a_21,3,'a0=0_0615<x<=0_1375'
d304,d304a_22,3,'a0=0_0615<x<=0_1375'
d304,d304a_23,3,'a0=0_0615<x<=0_1375'
d304,d304a_26,1,'a0=0_1375<x<=+inf'
d304,d304a_27,1,'a0=0_1375<x<=+inf'
d304,d304a_7,3,'a0=0_1375<x<=+inf'
d304,d304a_8,3,'a0=0_1375<x<=+inf'
d304,d304b_12,3,'a0=0_0615<x<=0_1375'
d304,d304b_13,3,'a0=0_0615<x<=0_1375'
d304,d304b_14,3,'a0=0_0615<x<=0_1375'
d304,d304b_16,3,'a0=0_0615<x<=0_1375'
d304,d304b_17,3,'a0=0_0615<x<=0_1375'
d304,d304b_18,3,'a0=0_0615<x<=0_1375'
d304,d304b_21,1,'a0=0_1375<x<=+inf'
d304,d304b_22,1,'a0=0_1375<x<=+inf'
d304,d304b_24,3,'a0=0_0615<x<=0_1375'
d304,d304b_25,3,'a0=0_0615<x<=0_1375'
d304,d304b_26,3,'a0=0_0615<x<=0_1375'
d304,d304b_27,3,'a0=0_1375<x<=+inf'
d304,d304b_7,3,'a0=0_1375<x<=+inf'
d305,d305_12,3,'a0=0_0615<x<=0_1375'
d305,d305_13,3,'a0=0_0615<x<=0_1375'
d305,d305_19,3,'a0=0_1375<x<=+inf'
d305,d305_20,3,'a0=0_1375<x<=+inf'
d305,d305_21,3,'a0=0_1375<x<=+inf'
d305,d305_22,3,'a0=0_1375<x<=+inf'
d305,d305_23,3,'a0=0_1375<x<=+inf'
d305,d305_26,8,'a0=0_1375<x<=+inf'
d305,d305_7,3,'a0=0_1375<x<=+inf'
d305,d305_8,3,'a0=0_1375<x<=+inf'
d305,d305_9,3,'a0=0_1375<x<=+inf'
d306,d306_12,3,'a0=0_0615<x<=0_1375'
d306,d306_13,3,'a0=0_0615<x<=0_1375'
d306,d306_16,3,'a0=0_0615<x<=0_1375'
d306,d306_17,3,'a0=0_0615<x<=0_1375'
d306,d306_18,8,'a0=0_1375<x<=+inf'
d306,d306_19,8,'a0=0_1375<x<=+inf'
d306,d306_4,3,'a0=0_0615<x<=0_1375'
d306,d306_5,3,'a0=0_0615<x<=0_1375'
d306,d306_8,3,'a0=0_0615<x<=0_1375'
d306,d306_9,3,'a0=0_0615<x<=0_1375'
d308,d308_10,3,'a0=0_0615<x<=0_1375'
d308,d308_15,3,'a0=_0_0175<x<=0_0615'
d308,d308_16,3,'a0=_0_0175<x<=0_0615'
d308,d308_17,3,'a0=_0_0175<x<=0_0615'
d308,d308_18,3,'a0=_0_0175<x<=0_0615'
d308,d308_7,3,'a0=0_0615<x<=0_1375'
d308,d308_8,3,'a0=0_0615<x<=0_1375'
d308,d308_9,3,'a0=0_0615<x<=0_1375'
d309,d309_10,8,'a0=0_1375<x<=+inf'
d309,d309_4,3,'a0=_0_0175<x<=0_0615'
d309,d309_5,3,'a0=_0_0175<x<=0_0615'
d309,d309_7,3,'a0=_0_0175<x<=0_0615'
d309,d309_8,3,'a0=_0_0175<x<=0_0615'
d309,d309_9,8,'a0=0_1375<x<=+inf'
d31,d31a_16,3,'a0=0_0615<x<=0_1375'
d31,d31a_17,3,'a0=0_0615<x<=0_1375'
d31,d31a_18,3,'a0=0_0615<x<=0_1375'
d31,d31a_22,3,'a0=_0_0175<x<=0_0615'
d31,d31a_23,3,'a0=_0_0175<x<=0_0615'
d31,d31a_24,3,'a0=_0_0175<x<=0_0615'
d31,d31a_27,3,'a0=_0_0175<x<=0_0615'
d31,d31a_28,3,'a0=_0_0175<x<=0_0615'
d31,d31a_29,3,'a0=_0_0175<x<=0_0615'
d31,d31a_31,1,'a0=0_1375<x<=+inf'
d31,d31a_32,1,'a0=0_1375<x<=+inf'
d31,d31a_33,1,'a0=0_1375<x<=+inf'
d31,d31a_34,1,'a0=0_1375<x<=+inf'
d31,d31a_7,3,'a0=0_0615<x<=0_1375'
d31,d31a_8,3,'a0=0_0615<x<=0_1375'
d31,d31a_9,3,'a0=0_0615<x<=0_1375'
d31,d31b_2,1,'a0=0_1375<x<=+inf'
d311,d311_10,3,'a0=0_0615<x<=0_1375'
d311,d311_11,3,'a0=0_0615<x<=0_1375'
d311,d311_19,3,'a0=_0_0175<x<=0_0615'
d311,d311_20,3,'a0=_0_0175<x<=0_0615'
d311,d311_21,3,'a0=_0_0175<x<=0_0615'
d311,d311_22,3,'a0=_0_0175<x<=0_0615'
d311,d311_23,3,'a0=_0_0175<x<=0_0615'
d311,d311_24,3,'a0=_0_0175<x<=0_0615'
d311,d311_25,3,'a0=_0_0175<x<=0_0615'
d311,d311_26,3,'a0=_0_0175<x<=0_0615'
d311,d311_27,3,'a0=0_0615<x<=0_1375'
d311,d311_29,3,'a0=0_0615<x<=0_1375'
d311,d311_32,3,'a0=0_0615<x<=0_1375'
d311,d311_33,3,'a0=0_0615<x<=0_1375'
d311,d311_34,3,'a0=0_0615<x<=0_1375'
d311,d311_36,1,'a0=0_1375<x<=+inf'
d311,d311_7,3,'a0=0_0615<x<=0_1375'
d311,d311_8,3,'a0=0_0615<x<=0_1375'
d311,d311_9,3,'a0=0_0615<x<=0_1375'
d313,d313_15,3,'a0=0_1375<x<=+inf'
d313,d313_16,3,'a0=0_1375<x<=+inf'
d313,d313_22,3,'a0=_0_0175<x<=0_0615'
d313,d313_23,3,'a0=_0_0175<x<=0_0615'
d313,d313_24,3,'a0=_0_0175<x<=0_0615'
d313,d313_25,8,'a0=0_1375<x<=+inf'
d313,d313_29,8,'a0=0_1375<x<=+inf'
d313,d313_31,3,'a0=_0_0175<x<=0_0615'
d313,d313_32,3,'a0=_0_0175<x<=0_0615'
d313,d313_33,3,'a0=_0_0175<x<=0_0615'
d313,d313_35,3,'a0=_0_0175<x<=0_0615'
d313,d313_36,3,'a0=_0_0175<x<=0_0615'
d313,d313_37,3,'a0=_0_0175<x<=0_0615'
d313,d313_39,3,'a0=_0_0175<x<=0_0615'
d313,d313_40,3,'a0=_0_0175<x<=0_0615'
d313,d313_41,3,'a0=_0_0175<x<=0_0615'
d313,d313_43,3,'a0=_0_0175<x<=0_0615'
d313,d313_44,3,'a0=_0_0175<x<=0_0615'
d313,d313_45,3,'a0=_0_0175<x<=0_0615'
d313,d313_47,3,'a0=_0_0175<x<=0_0615'
d313,d313_48,3,'a0=_0_0175<x<=0_0615'
d313,d313_49,3,'a0=_0_0175<x<=0_0615'
d313,d313_50,3,'a0=_0_0175<x<=0_0615'
d313,d313_51,3,'a0=_0_0175<x<=0_0615'
d313,d313_52,3,'a0=_0_0175<x<=0_0615'
d313,d313_53,3,'a0=_0_0175<x<=0_0615'
d313,d313_54,3,'a0=_0_0175<x<=0_0615'
d313,d313_55,3,'a0=_0_0175<x<=0_0615'
d313,d313_7,3,'a0=0_1375<x<=+inf'
d313,d313_8,3,'a0=0_1375<x<=+inf'
d315,d315_10,3,'a0=0_1375<x<=+inf'
d315,d315_11,3,'a0=0_1375<x<=+inf'
d315,d315_18,3,'a0=0_1375<x<=+inf'
d315,d315_19,3,'a0=0_1375<x<=+inf'
d315,d315_20,3,'a0=0_1375<x<=+inf'
d315,d315_21,3,'a0=0_1375<x<=+inf'
d315,d315_22,3,'a0=0_1375<x<=+inf'
d315,d315_30,1,'a0=0_1375<x<=+inf'
d315,d315_31,1,'a0=0_1375<x<=+inf'
d315,d315_7,3,'a0=0_1375<x<=+inf'
d315,d315_8,3,'a0=0_1375<x<=+inf'
d315,d315_9,3,'a0=0_1375<x<=+inf'
d316,d316_10,3,'a0=0_1375<x<=+inf'
d316,d316_11,3,'a0=0_1375<x<=+inf'
d316,d316_9,3,'a0=0_1375<x<=+inf'
d317,d317_3,1,'a0=0_1375<x<=+inf'
